Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Payment_Channel,Device_Type,Risk_Score,Fraud_Type,Is_Fraud
TXN005349,CUST0664,MER008,2025-11-14,22:37:01,IMPS,44645,Debit Card,Laptop,6,None,No
TXN005350,CUST0620,MER025,2025-11-06,13:40:16,UPI,4142,Net Banking,Tablet,14,None,No
TXN005351,CUST0979,MER004,2025-01-18,08:56:08,Debit Card,987,UPI,Mobile,14,None,No
TXN005352,CUST1778,MER018,2025-01-31,10:38:23,RTGS,4374,Debit Card,Tablet,22,None,No
TXN005353,CUST1929,MER011,2025-03-23,18:40:03,IMPS,4116,UPI,Mobile,12,None,No
TXN005354,CUST0063,MER012,2025-03-03,00:23:14,Net Banking,1804,Debit Card,Tablet,36,None,No
TXN005355,CUST0754,MER031,2025-10-21,23:30:16,NEFT,1790,Net Banking,Laptop,19,None,No
TXN005356,CUST0628,MER009,2025-01-12,01:07:39,Net Banking,60567,Credit Card,Laptop,30,None,No
TXN005357,CUST0563,MER024,2025-12-16,04:15:50,RTGS,32415,UPI,Laptop,25,None,No
TXN005358,CUST1137,MER026,2025-04-11,19:56:23,UPI,10293,Credit Card,Mobile,21,None,No
TXN005359,CUST1907,MER012,2025-12-15,05:37:08,RTGS,49401,Debit Card,Mobile,22,None,No
TXN005360,CUST1021,MER007,2025-06-16,00:28:48,IMPS,1705,Credit Card,Laptop,41,None,No
TXN005361,CUST0847,MER019,2025-10-25,22:05:08,ATM Withdrawal,7349,Net Banking,Tablet,5,None,No
TXN005362,CUST1812,MER020,2025-04-24,09:48:13,Net Banking,1266,Credit Card,Tablet,8,None,No
TXN005363,CUST1922,MER015,2025-07-31,23:29:42,Credit Card,19418,Net Banking,Tablet,7,None,No
TXN005364,CUST1230,MER029,2025-05-02,14:05:50,IMPS,51,UPI,Tablet,14,None,No
TXN005365,CUST0493,MER018,2025-02-27,23:19:01,Debit Card,13533,UPI,Mobile,8,None,No
TXN005366,CUST0130,MER031,2025-01-02,21:06:43,RTGS,2420,Credit Card,Tablet,5,None,No
TXN005367,CUST0806,MER021,2025-10-09,01:43:53,NEFT,13733,UPI,Tablet,28,None,No
TXN005368,CUST1116,MER002,2025-11-03,18:56:55,RTGS,11150,Net Banking,Tablet,22,None,No
TXN005369,CUST1337,MER012,2025-04-11,02:55:41,Credit Card,2255,Debit Card,Laptop,42,None,No
TXN005370,CUST1348,MER008,2025-12-01,16:01:01,Net Banking,1913,Debit Card,Tablet,15,None,No
TXN005371,CUST0186,MER003,2025-12-17,07:48:56,Credit Card,2997,Net Banking,Tablet,21,None,No
TXN005372,CUST0207,MER016,2025-05-15,15:56:53,Credit Card,3635,Credit Card,Mobile,21,None,No
TXN005373,CUST1575,MER005,2025-04-04,09:42:22,Credit Card,90592,Credit Card,Tablet,51,None,No
TXN005374,CUST0145,MER011,2025-09-19,02:18:59,IMPS,5319,UPI,Mobile,27,None,No
TXN005375,CUST0846,MER020,2025-02-12,08:30:01,IMPS,907,Net Banking,Mobile,8,None,No
TXN005376,CUST0316,MER011,2025-12-16,23:47:14,Credit Card,2295,Credit Card,Laptop,15,None,No
TXN005377,CUST1199,MER017,2025-05-23,23:12:31,Credit Card,1958,Net Banking,Mobile,5,None,No
TXN005378,CUST0574,MER031,2025-06-05,13:41:20,Net Banking,14138,UPI,Laptop,20,None,No
TXN005379,CUST0820,MER030,2025-12-20,11:10:56,Debit Card,2790,Debit Card,Tablet,6,None,No
TXN005380,CUST1471,MER004,2025-05-10,18:30:40,ATM Withdrawal,2898,Debit Card,Tablet,10,None,No
TXN005381,CUST1747,MER022,2025-02-11,13:14:57,UPI,38723,UPI,Mobile,15,None,No
TXN005382,CUST1041,MER010,2025-02-13,08:01:46,UPI,122,UPI,Laptop,10,None,No
TXN005383,CUST1515,MER028,2025-04-12,12:20:45,RTGS,2275,Credit Card,Mobile,24,None,No
TXN005384,CUST1696,MER005,2025-01-09,01:51:48,ATM Withdrawal,37496,Debit Card,Tablet,33,None,No
TXN005385,CUST0904,MER002,2025-05-26,17:45:36,Debit Card,81026,Debit Card,Tablet,45,None,No
TXN005386,CUST0522,MER026,2025-02-10,03:53:49,Debit Card,531,UPI,Mobile,26,None,No
TXN005387,CUST0857,MER009,2025-07-23,22:01:50,RTGS,1098,Debit Card,Laptop,14,None,No
TXN005388,CUST0096,MER017,2025-09-25,12:10:00,NEFT,7869,Credit Card,Laptop,8,None,No
TXN005389,CUST1278,MER025,2025-10-30,09:53:57,ATM Withdrawal,1670,Net Banking,Mobile,9,None,No
TXN005390,CUST1470,MER019,2025-07-27,05:25:00,NEFT,5333,Credit Card,Laptop,12,None,No
TXN005391,CUST0499,MER031,2025-01-18,17:22:45,UPI,76472,Credit Card,Mobile,23,None,No
TXN005392,CUST1951,MER001,2025-04-29,06:24:23,Credit Card,14904,UPI,Mobile,16,None,No
TXN005393,CUST0674,MER027,2025-09-13,00:06:07,Net Banking,11896,Credit Card,Laptop,37,None,No
TXN005394,CUST1048,MER021,2025-07-07,13:20:14,Net Banking,22425,Net Banking,Laptop,5,None,No
TXN005395,CUST1173,MER003,2025-04-06,17:03:56,ATM Withdrawal,79735,UPI,Mobile,14,None,No
TXN005396,CUST0213,MER018,2025-07-16,09:19:24,Net Banking,4567,Debit Card,Laptop,18,None,No
TXN005397,CUST1718,MER018,2025-08-05,15:13:27,NEFT,2306,UPI,Laptop,19,None,No
TXN005398,CUST1471,MER028,2025-01-25,17:20:30,Net Banking,467,Debit Card,Tablet,24,None,No
TXN005399,CUST0329,MER017,2025-09-02,04:30:24,Debit Card,28418,UPI,Mobile,40,None,No
TXN005400,CUST1545,MER028,2025-12-21,07:57:30,IMPS,83992,Credit Card,Mobile,42,None,No
TXN005401,CUST1105,MER022,2025-08-29,14:19:50,NEFT,4372,Debit Card,Tablet,20,None,No
TXN005402,CUST0923,MER029,2025-08-29,14:29:32,UPI,10167,Debit Card,Laptop,16,None,No
TXN005403,CUST1817,MER007,2025-12-23,14:05:44,RTGS,20842,Net Banking,Tablet,15,None,No
TXN005404,CUST1540,MER029,2025-04-11,12:07:21,ATM Withdrawal,46194,UPI,Laptop,8,None,No
TXN005405,CUST1196,MER028,2025-08-19,06:24:50,Net Banking,5517,UPI,Laptop,16,None,No
TXN005406,CUST0082,MER033,2025-08-23,01:35:58,ATM Withdrawal,16162,Debit Card,Tablet,29,None,No
TXN005407,CUST0842,MER021,2025-07-17,03:23:21,Credit Card,7685,Debit Card,Tablet,39,None,No
TXN005408,CUST1658,MER003,2025-10-04,05:25:17,UPI,9512,Net Banking,Mobile,11,None,No
TXN005409,CUST0098,MER034,2025-05-04,04:24:11,RTGS,6284,Debit Card,Mobile,34,None,No
TXN005410,CUST1423,MER008,2025-12-22,12:20:02,IMPS,36136,Credit Card,Tablet,18,None,No
TXN005411,CUST1242,MER024,2025-09-27,07:11:38,RTGS,27483,Credit Card,Laptop,24,None,No
TXN005412,CUST0041,MER023,2025-01-22,14:45:20,Credit Card,629,Credit Card,Tablet,14,None,No
TXN005413,CUST0070,MER012,2025-03-22,06:03:36,RTGS,14731,Debit Card,Laptop,6,None,No
TXN005414,CUST1645,MER001,2025-11-16,07:08:20,Net Banking,2212,UPI,Laptop,23,None,No
TXN005415,CUST1084,MER017,2025-09-18,17:34:31,IMPS,17546,Credit Card,Tablet,14,None,No
TXN005416,CUST0483,MER002,2025-05-02,11:44:03,ATM Withdrawal,5505,UPI,Tablet,7,None,No
TXN005417,CUST1055,MER031,2025-03-16,16:56:18,Credit Card,1973,Debit Card,Mobile,23,None,No
TXN005418,CUST0386,MER017,2025-04-16,05:47:23,UPI,14467,UPI,Mobile,9,None,No
TXN005419,CUST0837,MER025,2025-04-07,04:47:06,Credit Card,9811,Credit Card,Laptop,40,None,No
TXN005420,CUST1099,MER007,2025-02-07,15:04:54,ATM Withdrawal,657,Debit Card,Tablet,24,None,No
TXN005421,CUST1970,MER012,2025-02-22,10:00:33,Net Banking,8404,UPI,Laptop,8,None,No
TXN005422,CUST1853,MER018,2025-04-09,07:19:38,IMPS,54046,Credit Card,Tablet,22,None,No
TXN005423,CUST1167,MER023,2025-02-01,03:44:38,Net Banking,9715,Debit Card,Laptop,28,None,No
TXN005424,CUST0872,MER003,2025-07-03,04:44:59,NEFT,13012,UPI,Tablet,37,None,No
TXN005425,CUST1608,MER019,2025-04-14,17:20:56,Debit Card,2858,UPI,Tablet,13,None,No
TXN005426,CUST0764,MER034,2025-01-08,07:34:59,Net Banking,8353,Credit Card,Laptop,14,None,No
TXN005427,CUST0432,MER027,2025-10-19,05:24:01,RTGS,1117,Debit Card,Mobile,19,None,No
TXN005428,CUST1364,MER025,2025-04-29,00:24:26,UPI,10888,Debit Card,Laptop,26,None,No
TXN005429,CUST0766,MER006,2025-06-10,20:47:12,Net Banking,350,UPI,Mobile,15,None,No
TXN005430,CUST1901,MER014,2025-04-20,07:59:29,NEFT,1557,Debit Card,Mobile,22,None,No
TXN005431,CUST1680,MER015,2025-06-16,07:33:17,ATM Withdrawal,31763,Credit Card,Tablet,20,None,No
TXN005432,CUST1098,MER023,2025-09-05,18:36:44,RTGS,47931,UPI,Laptop,14,None,No
TXN005433,CUST1565,MER022,2025-03-04,04:21:18,NEFT,14193,Credit Card,Tablet,29,None,No
TXN005434,CUST0466,MER013,2025-03-05,11:56:54,IMPS,57053,Net Banking,Mobile,7,None,No
TXN005435,CUST1453,MER023,2025-12-29,07:41:32,NEFT,1164,UPI,Mobile,21,None,No
TXN005436,CUST1762,MER013,2025-07-18,04:19:11,UPI,2855,Credit Card,Tablet,26,None,No
TXN005437,CUST1230,MER003,2025-09-15,17:34:09,UPI,2549,UPI,Tablet,22,None,No
TXN005438,CUST0919,MER033,2025-03-17,16:44:36,IMPS,28917,UPI,Laptop,6,None,No
TXN005439,CUST1759,MER031,2025-04-08,15:27:50,UPI,6838,Credit Card,Tablet,10,None,No
TXN005440,CUST0534,MER026,2025-12-10,17:51:27,UPI,2637,UPI,Mobile,14,None,No
TXN005441,CUST0955,MER031,2025-11-02,18:38:54,UPI,5651,Net Banking,Laptop,13,None,No
TXN005442,CUST1210,MER027,2025-01-19,14:42:54,UPI,8738,Credit Card,Mobile,8,None,No
TXN005443,CUST1472,MER020,2025-01-15,08:09:38,Net Banking,79106,Debit Card,Mobile,5,None,No
TXN005444,CUST0933,MER019,2025-09-12,23:49:56,Debit Card,4910,Debit Card,Tablet,13,None,No
TXN005445,CUST1701,MER017,2025-11-16,19:05:55,IMPS,10214,Debit Card,Laptop,6,None,No
TXN005446,CUST1331,MER011,2025-05-22,15:53:27,NEFT,14315,UPI,Tablet,10,None,No
TXN005447,CUST0715,MER017,2025-12-13,17:28:57,IMPS,16866,UPI,Mobile,5,None,No
TXN005448,CUST1343,MER021,2025-09-29,08:37:17,Credit Card,35095,Net Banking,Mobile,18,None,No
TXN005449,CUST1457,MER013,2025-02-24,07:06:17,Credit Card,7008,Credit Card,Laptop,16,None,No
TXN005450,CUST1209,MER013,2025-10-29,18:57:33,Net Banking,71656,UPI,Laptop,6,None,No
TXN005451,CUST1882,MER026,2025-05-05,05:40:26,NEFT,10349,Credit Card,Tablet,5,None,No
TXN005452,CUST1999,MER020,2025-05-01,20:22:57,UPI,9917,Debit Card,Tablet,23,None,No
TXN005453,CUST1867,MER023,2025-12-02,16:41:09,Debit Card,7922,Net Banking,Tablet,7,None,No
TXN005454,CUST1588,MER034,2025-10-29,04:51:10,Credit Card,16708,Credit Card,Tablet,35,None,No
TXN005455,CUST1259,MER003,2025-01-10,13:42:00,Net Banking,2004,Debit Card,Laptop,7,None,No
TXN005456,CUST0728,MER028,2025-02-13,08:25:52,Debit Card,27207,Credit Card,Tablet,21,None,No
TXN005457,CUST0515,MER018,2025-03-26,22:52:39,ATM Withdrawal,28499,Credit Card,Laptop,18,None,No
TXN005458,CUST0303,MER014,2025-01-26,09:54:08,ATM Withdrawal,32072,Debit Card,Laptop,10,None,No
TXN005459,CUST0114,MER013,2025-12-04,00:25:08,NEFT,16655,Credit Card,Tablet,33,None,No
TXN005460,CUST0056,MER028,2025-09-25,03:08:20,Net Banking,82544,UPI,Laptop,70,Phishing,Yes
TXN005461,CUST0890,MER028,2025-11-10,04:52:56,NEFT,12602,Debit Card,Mobile,37,None,No
TXN005462,CUST0384,MER018,2025-03-09,19:11:37,IMPS,31936,Debit Card,Tablet,16,None,No
TXN005463,CUST0624,MER008,2025-11-05,20:40:23,NEFT,12484,Net Banking,Mobile,10,None,No
TXN005464,CUST1963,MER025,2025-02-21,19:49:59,RTGS,21645,Credit Card,Laptop,5,None,No
TXN005465,CUST0733,MER022,2025-05-11,17:12:32,Net Banking,3081,UPI,Tablet,17,None,No
TXN005466,CUST0825,MER031,2025-11-13,16:50:21,RTGS,775,Net Banking,Tablet,11,None,No
TXN005467,CUST1839,MER034,2025-01-02,20:38:33,NEFT,11499,UPI,Mobile,16,None,No
TXN005468,CUST1582,MER029,2025-05-22,19:24:58,RTGS,12805,UPI,Laptop,14,None,No
TXN005469,CUST1065,MER019,2025-08-24,12:16:05,NEFT,6999,Credit Card,Mobile,7,None,No
TXN005470,CUST1194,MER001,2025-08-09,19:50:57,Debit Card,12432,UPI,Mobile,19,None,No
TXN005471,CUST1870,MER028,2025-06-03,08:35:50,Debit Card,5081,Debit Card,Mobile,19,None,No
TXN005472,CUST1790,MER010,2025-04-18,12:55:47,RTGS,380,Debit Card,Tablet,9,None,No
TXN005473,CUST0563,MER015,2025-11-12,16:19:45,RTGS,94900,UPI,Laptop,41,None,No
TXN005474,CUST1923,MER007,2025-12-12,00:57:28,RTGS,379,Debit Card,Tablet,43,None,No
TXN005475,CUST1544,MER001,2025-10-18,14:26:26,Credit Card,26590,UPI,Mobile,25,None,No
TXN005476,CUST1031,MER013,2025-06-19,01:26:20,UPI,2652,Debit Card,Laptop,35,None,No
TXN005477,CUST1435,MER020,2025-07-07,00:47:46,Net Banking,658,UPI,Laptop,28,None,No
TXN005478,CUST0223,MER004,2025-10-08,08:36:09,ATM Withdrawal,91047,Net Banking,Tablet,53,None,No
TXN005479,CUST1583,MER016,2025-05-26,09:28:44,Debit Card,13271,Debit Card,Tablet,19,None,No
TXN005480,CUST0911,MER013,2025-08-01,12:26:30,ATM Withdrawal,2518,Net Banking,Tablet,13,None,No
TXN005481,CUST1763,MER018,2025-11-12,06:04:08,Debit Card,13231,Debit Card,Laptop,19,None,No
TXN005482,CUST0293,MER012,2025-02-01,01:04:12,Net Banking,6580,UPI,Laptop,34,None,No
TXN005483,CUST1671,MER018,2025-04-26,18:57:24,Net Banking,3887,Debit Card,Tablet,25,None,No
TXN005484,CUST0535,MER011,2025-06-10,13:03:15,UPI,1512,UPI,Tablet,5,None,No
TXN005485,CUST1371,MER014,2025-12-01,19:44:43,ATM Withdrawal,6417,Debit Card,Tablet,13,None,No
TXN005486,CUST0649,MER010,2025-04-14,11:21:47,IMPS,10021,Net Banking,Mobile,21,None,No
TXN005487,CUST1682,MER025,2025-11-10,13:40:41,Debit Card,18378,Debit Card,Tablet,13,None,No
TXN005488,CUST1765,MER006,2025-07-12,10:08:17,RTGS,987,UPI,Laptop,14,None,No
TXN005489,CUST0194,MER026,2025-09-15,20:22:29,IMPS,12711,UPI,Tablet,13,None,No
TXN005490,CUST1191,MER015,2025-05-31,01:58:54,Debit Card,63765,UPI,Tablet,25,None,No
TXN005491,CUST1711,MER030,2025-12-09,00:37:33,Net Banking,27379,Debit Card,Laptop,28,None,No
TXN005492,CUST1166,MER030,2025-07-03,07:47:43,IMPS,7169,UPI,Tablet,13,None,No
TXN005493,CUST1720,MER018,2025-08-02,10:54:50,Debit Card,46188,Net Banking,Laptop,24,None,No
TXN005494,CUST0612,MER016,2025-06-14,21:01:14,RTGS,2031,Credit Card,Laptop,9,None,No
TXN005495,CUST0985,MER021,2025-04-08,02:32:09,IMPS,2223,UPI,Tablet,32,None,No
TXN005496,CUST1531,MER017,2025-03-21,21:37:18,NEFT,21512,Credit Card,Mobile,18,None,No
TXN005497,CUST1769,MER023,2025-05-08,14:52:40,UPI,73384,UPI,Mobile,13,None,No
TXN005498,CUST1006,MER009,2025-04-14,02:39:46,NEFT,13047,Credit Card,Mobile,39,None,No
TXN005499,CUST0358,MER027,2025-09-23,21:55:04,Net Banking,25551,Net Banking,Laptop,25,None,No
TXN005500,CUST1347,MER016,2025-08-13,05:49:02,NEFT,12156,Credit Card,Tablet,14,None,No
TXN005501,CUST0778,MER026,2025-11-22,21:08:55,IMPS,12766,Net Banking,Tablet,18,None,No
TXN005502,CUST0181,MER004,2025-12-27,18:16:08,Net Banking,782,UPI,Laptop,5,None,No
TXN005503,CUST1758,MER029,2025-11-25,16:05:06,Debit Card,1959,Credit Card,Laptop,16,None,No
TXN005504,CUST0044,MER015,2025-03-28,22:50:27,IMPS,4680,Net Banking,Laptop,17,None,No
TXN005505,CUST1974,MER018,2025-05-26,14:11:06,NEFT,18913,Net Banking,Laptop,24,None,No
TXN005506,CUST0106,MER010,2025-11-08,19:16:58,Net Banking,14121,UPI,Laptop,16,None,No
TXN005507,CUST1384,MER019,2025-04-02,20:51:55,Credit Card,11366,Credit Card,Tablet,5,None,No
TXN005508,CUST0824,MER003,2025-04-25,22:04:07,Credit Card,2416,Net Banking,Tablet,16,None,No
TXN005509,CUST1528,MER007,2025-09-16,18:34:48,UPI,2780,Net Banking,Tablet,23,None,No
TXN005510,CUST0258,MER027,2025-04-08,07:34:05,IMPS,75795,Debit Card,Tablet,6,None,No
TXN005511,CUST0023,MER016,2025-06-18,18:33:31,IMPS,1639,Net Banking,Laptop,5,None,No
TXN005512,CUST0409,MER018,2025-08-07,08:00:23,UPI,3378,Credit Card,Laptop,18,None,No
TXN005513,CUST1855,MER009,2025-07-24,08:54:28,ATM Withdrawal,139,Net Banking,Mobile,16,None,No
TXN005514,CUST1160,MER026,2025-12-17,07:46:01,UPI,94434,Net Banking,Tablet,53,None,No
TXN005515,CUST0017,MER018,2025-03-11,11:38:45,ATM Withdrawal,680,Net Banking,Mobile,21,None,No
TXN005516,CUST1473,MER021,2025-11-15,10:39:01,Net Banking,16679,Net Banking,Tablet,7,None,No
TXN005517,CUST1126,MER015,2025-03-31,15:55:55,Debit Card,29911,Credit Card,Mobile,13,None,No
TXN005518,CUST1045,MER006,2025-11-10,11:50:57,Debit Card,32852,Net Banking,Laptop,8,None,No
TXN005519,CUST1449,MER012,2025-12-12,19:46:48,Net Banking,2484,Credit Card,Laptop,17,None,No
TXN005520,CUST0390,MER011,2025-05-24,02:46:42,NEFT,12055,Credit Card,Mobile,25,None,No
TXN005521,CUST1286,MER023,2025-08-04,02:04:30,NEFT,489,UPI,Tablet,28,None,No
TXN005522,CUST1766,MER027,2025-02-09,20:43:51,RTGS,59598,Net Banking,Tablet,5,None,No
TXN005523,CUST0110,MER021,2025-08-20,00:12:53,Net Banking,11313,Credit Card,Mobile,30,None,No
TXN005524,CUST1263,MER010,2025-11-10,20:01:29,RTGS,4083,Net Banking,Mobile,20,None,No
TXN005525,CUST0065,MER007,2025-06-14,02:22:23,ATM Withdrawal,25271,UPI,Tablet,30,None,No
TXN005526,CUST0797,MER029,2025-03-17,22:24:47,RTGS,1451,Debit Card,Tablet,25,None,No
TXN005527,CUST1136,MER004,2025-09-06,02:33:15,IMPS,1470,UPI,Tablet,43,None,No
TXN005528,CUST0122,MER029,2025-01-06,23:23:58,IMPS,12409,Net Banking,Tablet,20,None,No
TXN005529,CUST0054,MER029,2025-12-13,00:02:36,Credit Card,2095,Net Banking,Laptop,44,None,No
TXN005530,CUST0232,MER007,2025-04-29,20:13:20,ATM Withdrawal,2420,UPI,Laptop,18,None,No
TXN005531,CUST0621,MER021,2025-07-04,00:49:11,ATM Withdrawal,96297,Credit Card,Tablet,72,Card Skimming,Yes
TXN005532,CUST1950,MER030,2025-07-25,01:40:46,RTGS,12842,UPI,Mobile,38,None,No
TXN005533,CUST0041,MER020,2025-11-26,21:56:41,Credit Card,2368,Credit Card,Tablet,11,None,No
TXN005534,CUST1907,MER031,2025-08-10,00:42:03,Credit Card,12958,Debit Card,Mobile,28,None,No
TXN005535,CUST0336,MER006,2025-10-26,05:49:20,Net Banking,4227,Net Banking,Tablet,24,None,No
TXN005536,CUST1620,MER029,2025-09-30,06:09:49,ATM Withdrawal,3786,Net Banking,Laptop,22,None,No
TXN005537,CUST1787,MER022,2025-03-17,11:53:39,ATM Withdrawal,1113,Net Banking,Tablet,17,None,No
TXN005538,CUST1349,MER014,2025-04-14,16:26:03,Debit Card,10037,UPI,Laptop,10,None,No
TXN005539,CUST1545,MER017,2025-05-28,19:05:04,UPI,80473,Credit Card,Mobile,42,None,No
TXN005540,CUST1636,MER017,2025-05-18,10:57:45,ATM Withdrawal,85056,Debit Card,Tablet,53,None,No
TXN005541,CUST0200,MER012,2025-03-29,13:30:28,ATM Withdrawal,61794,UPI,Tablet,12,None,No
TXN005542,CUST0079,MER034,2025-09-13,05:42:49,Debit Card,12301,Credit Card,Mobile,9,None,No
TXN005543,CUST1738,MER028,2025-09-04,23:19:47,UPI,4447,Net Banking,Tablet,23,None,No
TXN005544,CUST1305,MER014,2025-05-04,10:46:26,NEFT,11047,Debit Card,Mobile,10,None,No
TXN005545,CUST0597,MER018,2025-03-01,09:42:09,RTGS,1480,Net Banking,Laptop,20,None,No
TXN005546,CUST1457,MER003,2025-01-31,08:59:52,RTGS,27381,Credit Card,Laptop,20,None,No
TXN005547,CUST0556,MER010,2025-04-06,13:43:37,UPI,482,Net Banking,Laptop,20,None,No
TXN005548,CUST0416,MER005,2025-04-14,16:09:07,IMPS,24971,UPI,Tablet,9,None,No
TXN005549,CUST0890,MER011,2025-10-06,07:53:54,UPI,54972,Debit Card,Mobile,13,None,No
TXN005550,CUST0127,MER018,2025-08-05,19:39:19,Net Banking,20898,Net Banking,Mobile,10,None,No
TXN005551,CUST1204,MER002,2025-06-16,08:49:30,NEFT,9432,UPI,Tablet,18,None,No
TXN005552,CUST0945,MER002,2025-09-13,16:17:20,Credit Card,91243,UPI,Tablet,60,Identity Theft,Yes
TXN005553,CUST0161,MER003,2025-04-02,00:45:37,ATM Withdrawal,39910,Credit Card,Tablet,43,None,No
TXN005554,CUST0136,MER014,2025-01-05,07:19:58,NEFT,10735,Credit Card,Tablet,10,None,No
TXN005555,CUST1400,MER007,2025-08-31,10:33:32,NEFT,17642,Credit Card,Laptop,13,None,No
TXN005556,CUST0372,MER008,2025-03-13,19:27:55,ATM Withdrawal,23376,UPI,Mobile,21,None,No
TXN005557,CUST2000,MER026,2025-06-04,04:14:42,ATM Withdrawal,952,Net Banking,Mobile,45,None,No
TXN005558,CUST1347,MER006,2025-06-06,12:58:24,Credit Card,14273,Credit Card,Tablet,10,None,No
TXN005559,CUST1117,MER007,2025-07-09,23:49:54,Credit Card,87278,Debit Card,Tablet,55,None,No
TXN005560,CUST0130,MER029,2025-02-01,16:58:31,UPI,2544,Credit Card,Tablet,10,None,No
TXN005561,CUST1786,MER021,2025-11-05,14:43:57,RTGS,40237,Credit Card,Laptop,12,None,No
TXN005562,CUST1966,MER012,2025-08-25,09:37:59,Net Banking,1153,Credit Card,Mobile,15,None,No
TXN005563,CUST1373,MER031,2025-03-29,19:11:17,Net Banking,96810,Debit Card,Tablet,58,None,No
TXN005564,CUST0641,MER009,2025-10-05,14:24:07,Credit Card,2003,Net Banking,Mobile,17,None,No
TXN005565,CUST0656,MER028,2025-01-07,12:42:55,UPI,63703,Credit Card,Tablet,22,None,No
TXN005566,CUST0827,MER018,2025-04-29,10:58:18,IMPS,7064,Debit Card,Tablet,20,None,No
TXN005567,CUST0555,MER006,2025-01-16,07:17:01,Credit Card,12171,Credit Card,Mobile,15,None,No
TXN005568,CUST1857,MER016,2025-12-29,08:42:51,Net Banking,81501,UPI,Laptop,41,None,No
TXN005569,CUST1884,MER001,2025-10-17,11:25:06,Net Banking,63905,Debit Card,Mobile,20,None,No
TXN005570,CUST1004,MER019,2025-04-06,20:40:11,ATM Withdrawal,1115,UPI,Tablet,15,None,No
TXN005571,CUST0690,MER033,2025-10-08,11:12:24,UPI,11708,UPI,Laptop,24,None,No
TXN005572,CUST1186,MER003,2025-02-03,01:26:14,UPI,273,Net Banking,Laptop,40,None,No
TXN005573,CUST0526,MER011,2025-09-20,17:38:05,Credit Card,13457,Debit Card,Tablet,7,None,No
TXN005574,CUST1353,MER027,2025-11-09,17:19:49,IMPS,93946,Credit Card,Mobile,56,None,No
TXN005575,CUST0421,MER016,2025-07-12,10:51:25,Debit Card,3547,Credit Card,Mobile,11,None,No
TXN005576,CUST0827,MER021,2025-05-23,13:31:43,IMPS,1378,Debit Card,Tablet,20,None,No
TXN005577,CUST1072,MER025,2025-10-08,19:05:10,RTGS,15320,Credit Card,Mobile,17,None,No
TXN005578,CUST1046,MER017,2025-08-26,07:37:34,Net Banking,2373,Credit Card,Tablet,19,None,No
TXN005579,CUST1454,MER004,2025-07-22,03:53:03,RTGS,67812,Credit Card,Mobile,29,None,No
TXN005580,CUST0653,MER033,2025-02-28,02:40:23,RTGS,23055,Credit Card,Mobile,40,None,No
TXN005581,CUST0049,MER011,2025-08-23,13:50:50,Credit Card,11083,Net Banking,Laptop,23,None,No
TXN005582,CUST1839,MER011,2025-10-03,06:21:11,RTGS,10713,UPI,Mobile,16,None,No
TXN005583,CUST0199,MER014,2025-05-11,13:12:56,NEFT,23370,Credit Card,Laptop,5,None,No
TXN005584,CUST0532,MER029,2025-03-27,00:16:33,Net Banking,1554,UPI,Tablet,34,None,No
TXN005585,CUST0593,MER002,2025-08-16,04:08:35,RTGS,2804,Credit Card,Laptop,28,None,No
TXN005586,CUST0367,MER028,2025-07-22,00:00:07,NEFT,26808,Debit Card,Laptop,29,None,No
TXN005587,CUST0012,MER001,2025-09-10,05:46:44,Debit Card,92,Credit Card,Tablet,23,None,No
TXN005588,CUST0381,MER025,2025-05-02,11:08:50,Credit Card,14779,Net Banking,Tablet,6,None,No
TXN005589,CUST1861,MER009,2025-11-13,01:19:43,Credit Card,2129,Net Banking,Tablet,26,None,No
TXN005590,CUST1029,MER010,2025-03-05,03:21:14,UPI,85259,Net Banking,Tablet,68,SIM Swap,Yes
TXN005591,CUST1730,MER020,2025-05-13,03:20:40,ATM Withdrawal,58295,UPI,Tablet,41,None,No
TXN005592,CUST0675,MER033,2025-08-06,06:48:15,RTGS,2163,Net Banking,Tablet,14,None,No
TXN005593,CUST1999,MER029,2025-10-11,11:59:58,Net Banking,30942,Debit Card,Tablet,16,None,No
TXN005594,CUST1389,MER031,2025-02-28,18:13:45,Credit Card,4120,Net Banking,Mobile,6,None,No
TXN005595,CUST0627,MER025,2025-12-03,22:18:48,Debit Card,10496,Credit Card,Tablet,24,None,No
TXN005596,CUST0836,MER034,2025-01-31,22:15:18,Net Banking,19709,Net Banking,Tablet,18,None,No
TXN005597,CUST1832,MER021,2025-05-08,07:05:07,Net Banking,14741,Credit Card,Laptop,19,None,No
TXN005598,CUST0328,MER007,2025-08-19,06:29:23,ATM Withdrawal,72161,Debit Card,Laptop,7,None,No
TXN005599,CUST0029,MER007,2025-03-13,19:11:25,IMPS,1955,Net Banking,Mobile,15,None,No
TXN005600,CUST1541,MER011,2025-11-17,02:38:05,Credit Card,69855,Debit Card,Tablet,36,None,No
TXN005601,CUST1141,MER006,2025-03-24,15:29:16,RTGS,26081,UPI,Mobile,15,None,No
TXN005602,CUST1094,MER001,2025-06-08,20:20:02,RTGS,1841,Debit Card,Tablet,6,None,No
TXN005603,CUST0802,MER027,2025-06-17,10:49:35,NEFT,71766,Credit Card,Mobile,8,None,No
TXN005604,CUST0761,MER021,2025-04-05,15:37:47,Debit Card,13015,Debit Card,Mobile,8,None,No
